customer_id,product purchased,complaints,money spent
1663,70,49,55
1664,47,49,42
1665,60,50,49
1666,60,50,56
1667,59,54,47
1668,26,54,54
1669,45,54,53
1670,40,54,48
1671,23,54,52
1672,49,54,42
1673,57,54,51
1674,38,54,55
1675,67,54,41
1676,46,54,44
1677,21,54,57
1678,48,54,46
1679,55,57,58
1680,22,57,55
1681,34,58,60
1682,50,58,46
1683,68,59,55
1684,18,59,41
1685,48,60,49
1686,40,60,40
1687,32,60,42
1688,24,60,52
1689,47,60,47
1690,27,60,50
1691,48,61,42
1692,20,61,49
1693,23,62,41
1694,49,62,48
1695,67,62,59
1696,26,62,55
1697,49,62,56
1698,21,62,42
1699,66,63,50
1700,54,63,46
1701,68,63,43
1702,66,63,48
1703,65,63,52
1704,19,63,54
1705,38,64,42
1706,19,64,46
1707,18,65,48
1708,19,65,50
1709,63,65,43
1710,49,65,59
1711,51,67,43
1712,50,67,57
1713,27,67,56
1714,38,67,40
1715,40,69,58
1716,39,69,91
1717,23,70,29
1718,31,70,77
1719,43,71,35
1720,40,71,95
1721,59,71,11
1722,38,71,75
1723,47,71,9
1724,39,71,75
1725,25,72,34
1726,31,72,71
1727,20,73,5
1728,29,73,88
1729,44,73,7
1730,32,73,73
1731,19,74,10
1732,35,74,72
1733,57,75,5
1734,32,75,93
1735,28,76,40
1736,32,76,87
1737,25,77,12
1738,28,77,97
1739,48,77,36
1740,32,77,74
1741,34,78,22
1742,34,78,90
1743,43,78,17
1744,39,78,88
1745,44,78,20
1746,38,78,76
1747,47,78,16
1748,27,78,89
1749,37,78,1
1750,30,78,78
1751,34,78,1
1752,30,78,73
1753,56,79,35
1754,29,79,83
1755,19,81,5
1756,31,81,93
1757,50,85,26
1758,36,85,75
1759,42,86,20
1760,33,86,95
1761,36,87,27
1762,32,87,63
1763,40,87,13
1764,28,87,75
1765,36,87,10
1766,36,87,92
1767,52,88,13
1768,30,88,86
1769,58,88,15
1770,27,88,69
1771,59,93,14
1772,35,93,90
1773,37,97,32
1774,32,97,86
1775,46,98,15
1776,29,98,88
1777,41,99,39
1778,30,99,97
1779,54,101,24
1780,28,101,68
1781,41,103,17
1782,36,103,85
1783,34,103,23
1784,32,103,69
1785,33,113,8
1786,38,113,91
1787,47,120,16
1788,35,120,79
1789,45,126,28
1790,32,126,74
1791,32,137,18
1792,19,15,39
1793,21,15,81
1794,20,16,6
1795,23,16,77
1796,31,17,40
1797,22,17,76
1798,35,18,6
1799,23,18,94
1800,64,19,3
1801,30,19,72
1802,67,19,14
1803,35,19,99
1804,58,20,15
1805,24,20,77
1806,37,20,13
1807,22,20,79
1808,35,21,35
1809,20,21,66
1810,52,23,29
1811,35,23,98
1812,35,24,35
1813,25,24,73
1814,46,25,5
1815,31,25,73
1816,54,28,14
1817,29,28,82
1818,45,28,32
1819,35,28,61
1820,40,29,31
1821,23,29,87
1822,60,30,4
1823,21,30,73
1824,53,33,4
1825,18,33,92
1826,49,33,14
1827,21,33,81
1828,42,34,17
1829,30,34,73
1830,36,37,26
1831,20,37,75
1832,65,38,35
1833,24,38,92
1834,48,39,36
1835,31,39,61
1836,49,39,28
1837,24,39,65
1838,50,40,55
1839,27,40,47
1840,29,40,42
1841,31,40,42
1842,49,42,52
1843,33,42,60
1844,31,43,54
1845,59,43,60
1846,50,43,45
1847,47,43,41
1848,51,44,50
1849,69,44,46
1850,27,46,51
1851,53,46,46
1852,70,46,56
1853,19,46,55
1854,67,47,52
1855,54,47,59
1856,63,48,51
1857,18,48,59
1858,43,48,50
1859,68,48,48
1860,19,48,59
1861,32,48,47
1862,70,49,55
1863,47,49,42
1864,60,50,49
1865,60,50,56
1866,59,54,47
1867,26,54,54
1868,45,54,53
1869,40,54,48
1870,23,54,52
1871,49,54,42
1872,57,54,51
1873,38,54,55
1874,67,54,41
1875,46,54,44
1876,21,54,57
1877,48,54,46
1878,55,57,58
1879,22,57,55
1880,34,58,60
1881,50,58,46
1882,68,59,55
1883,18,59,41
1884,48,60,49
1885,40,60,40
1886,32,60,42
1887,24,60,52
1888,47,60,47
1889,27,60,50
1890,48,61,42
1891,20,61,49
1892,23,62,41
1893,49,62,48
1894,67,62,59
1895,26,62,55
1896,49,62,56
1897,21,62,42
1898,66,63,50
1899,54,63,46
1900,68,63,43
1901,66,63,48
1902,65,63,52
1903,19,63,54
1904,38,64,42
1905,19,64,46
1906,18,65,48
1907,19,65,50
1908,63,65,43
1909,49,65,59
1910,51,67,43
1911,50,67,57
1912,27,67,56
1913,38,67,40
1914,40,69,58
1915,39,69,91
1916,23,70,29
1917,31,70,77
1918,43,71,35
1919,40,71,95
1920,59,71,11
1921,38,71,75
1922,47,71,9
1923,39,71,75
1924,25,72,34
1925,31,72,71
1926,20,73,5
1927,29,73,88
1928,44,73,7
1929,32,73,73
1930,19,74,10
1931,35,74,72
1932,57,75,5
1933,32,75,93
1934,28,76,40
1935,32,76,87
1936,25,77,12
1937,28,77,97
1938,48,77,36
1939,32,77,74
1940,34,78,22
1941,34,78,90
1942,43,78,17
1943,39,78,88
1944,44,78,20
1945,38,78,76
1946,47,78,16
1947,27,78,89
1948,37,78,1
1949,30,78,78
1950,34,78,1
1951,30,78,73
1952,56,79,35
1953,29,79,83
1954,19,81,5
1955,31,81,93
1956,50,85,26
1957,36,85,75
1958,42,86,20
1959,33,86,95
1960,36,87,27
1961,32,87,63
1962,40,87,13
1963,28,87,75
1964,36,87,10
1965,36,87,92
1966,52,88,13
1967,30,88,86
1968,58,88,15
1969,27,88,69
1970,59,93,14
1971,35,93,90
1972,37,97,32
1973,32,97,86
1974,46,98,15
1975,29,98,88
1976,41,99,39
1977,30,99,97
1978,54,101,24
1979,28,101,68
1980,41,103,17
1981,36,103,85
1982,34,103,23
1983,32,103,69
1984,33,113,8
1985,38,113,91
1986,47,120,16
1987,35,120,79
1988,45,126,28
1989,32,126,74
1990,32,137,18
1991,19,15,39
1992,21,15,81
1993,20,16,6
1994,23,16,77
1995,31,17,40
1996,22,17,76
1997,35,18,6
1998,23,18,94
1999,64,19,3
2000,30,19,72
2001,67,19,14
2002,35,19,99
2003,58,20,15
2004,24,20,77
2005,37,20,13
2006,22,20,79
2007,35,21,35
2008,20,21,66
2009,52,23,29
2010,35,23,98
2011,35,24,35
2012,25,24,73
2013,46,25,5
2014,31,25,73
2015,54,28,14
2016,29,28,82
2017,45,28,32
2018,35,28,61
2019,40,29,31
2020,23,29,87
2021,60,30,4
2022,21,30,73
2023,53,33,4
2024,18,33,92
2025,49,33,14
2026,21,33,81
2027,42,34,17
2028,30,34,73
2029,36,37,26
2030,20,37,75
2031,65,38,35
2032,24,38,92
2033,48,39,36
2034,31,39,61
2035,49,39,28
2036,24,39,65
2037,50,40,55
2038,27,40,47
2039,29,40,42
2040,31,40,42
2041,49,42,52
2042,33,42,60
2043,31,43,54
2044,59,43,60
2045,50,43,45
2046,47,43,41
2047,51,44,50
2048,69,44,46
2049,27,46,51
2050,53,46,46
2051,70,46,56
2052,19,46,55
2053,67,47,52
2054,54,47,59
2055,63,48,51
2056,18,48,59
2057,43,48,50
2058,68,48,48
2059,19,48,59
2060,32,48,47
2061,70,49,55
2062,47,49,42
2063,60,50,49
2064,60,50,56
2065,59,54,47
2066,26,54,54
2067,45,54,53
2068,40,54,48
2069,23,54,52
2070,49,54,42
2071,57,54,51
2072,38,54,55
2073,67,54,41
2074,46,54,44
2075,21,54,57
2076,48,54,46
2077,55,57,58
2078,22,57,55
2079,34,58,60
2080,50,58,46
2081,68,59,55
2082,18,59,41
2083,48,60,49
2084,40,60,40
2085,32,60,42
2086,24,60,52
2087,47,60,47
2088,27,60,50
2089,48,61,42
2090,20,61,49
2091,23,62,41
2092,49,62,48
2093,67,62,59
2094,26,62,55
2095,49,62,56
2096,21,62,42
2097,66,63,50
2098,54,63,46
2099,68,63,43
2100,66,63,48
2101,65,63,52
2102,19,63,54
2103,38,64,42
2104,19,64,46
2105,18,65,48
2106,19,65,50
2107,63,65,43
2108,49,65,59
2109,51,67,43
2110,50,67,57
2111,27,67,56
2112,38,67,40
2113,40,69,58
2114,39,69,91
2115,23,70,29
2116,31,70,77
2117,43,71,35
2118,40,71,95
2119,59,71,11
2120,38,71,75
2121,47,71,9
2122,39,71,75
2123,25,72,34
2124,31,72,71
2125,20,73,5
2126,29,73,88
2127,44,73,7
2128,32,73,73
2129,19,74,10
2130,35,74,72
2131,57,75,5
2132,32,75,93
2133,28,76,40
2134,32,76,87
2135,25,77,12
2136,28,77,97
2137,48,77,36
2138,32,77,74
2139,34,78,22
2140,34,78,90
2141,43,78,17
2142,39,78,88
2143,44,78,20
2144,38,78,76
2145,47,78,16
2146,27,78,89
2147,37,78,1
2148,30,78,78
2149,34,78,1
2150,30,78,73
2151,56,79,35
2152,29,79,83
2153,19,81,5
2154,31,81,93
2155,50,85,26
2156,36,85,75
2157,42,86,20
2158,33,86,95
2159,36,87,27
2160,32,87,63
2161,40,87,13
2162,28,87,75
2163,36,87,10
2164,36,87,92
2165,52,88,13
2166,30,88,86
2167,58,88,15
2168,27,88,69
2169,59,93,14
2170,35,93,90
2171,37,97,32
2172,32,97,86
2173,46,98,15
2174,29,98,88
2175,41,99,39
2176,30,99,97
2177,54,101,24
2178,28,101,68
2179,41,103,17
2180,36,103,85
2181,34,103,23
2182,32,103,69
2183,33,113,8
2184,38,113,91
2185,47,120,16
2186,35,120,79
2187,45,126,28
2188,32,126,74
2189,32,137,18
2190,19,15,39
2191,21,15,81
2192,20,16,6
2193,23,16,77
2194,31,17,40
2195,22,17,76
2196,35,18,6
2197,23,18,94
2198,64,19,3
2199,30,19,72
2200,67,19,14
2201,35,19,99
2202,58,20,15
2203,24,20,77
2204,37,20,13
2205,22,20,79
2206,35,21,35
2207,20,21,66
2208,52,23,29
2209,35,23,98
2210,35,24,35
2211,25,24,73
2212,46,25,5
2213,31,25,73
2214,54,28,14
2215,29,28,82
2216,45,28,32
2217,35,28,61
2218,40,29,31
2219,23,29,87
2220,60,30,4
2221,21,30,73
2222,53,33,4
2223,18,33,92
2224,49,33,14
2225,21,33,81
2226,42,34,17
2227,30,34,73
2228,36,37,26
2229,20,37,75
2230,65,38,35
2231,24,38,92
2232,48,39,36
2233,31,39,61
2234,49,39,28
2235,24,39,65
2236,50,40,55
2237,27,40,47
2238,29,40,42
2239,31,40,42
2240,49,42,52
2241,33,42,60
2242,31,43,54
2243,59,43,60
2244,50,43,45
2245,47,43,41
2246,51,44,50
2247,69,44,46
2248,27,46,51
2249,53,46,46
2250,70,46,56
2251,19,46,55
2252,67,47,52
2253,54,47,59
2254,63,48,51
2255,18,48,59
2256,43,48,50
2257,68,48,48
2258,19,48,59
2259,32,48,47
2260,70,49,55
2261,47,49,42
2262,60,50,49
2263,60,50,56
2264,59,54,47
2265,26,54,54
2266,45,54,53
2267,40,54,48
2268,23,54,52
2269,49,54,42
2270,57,54,51
2271,38,54,55
2272,67,54,41
2273,46,54,44
2274,21,54,57
2275,48,54,46
2276,55,57,58
2277,22,57,55
2278,34,58,60
2279,50,58,46
2280,68,59,55
2281,18,59,41
2282,48,60,49
2283,40,60,40
2284,32,60,42
2285,24,60,52
2286,47,60,47
2287,27,60,50
2288,48,61,42
2289,20,61,49
2290,23,62,41
2291,49,62,48
2292,67,62,59
2293,26,62,55
2294,49,62,56
2295,21,62,42
2296,66,63,50
2297,54,63,46
2298,68,63,43
2299,66,63,48
2300,65,63,52
2301,19,63,54
2302,38,64,42
2303,19,64,46
2304,18,65,48
2305,19,65,50
2306,63,65,43
2307,49,65,59
2308,51,67,43
2309,50,67,57
2310,27,67,56
2311,38,67,40
2312,40,69,58
2313,39,69,91
2314,23,70,29
2315,31,70,77
2316,43,71,35
2317,40,71,95
2318,59,71,11
2319,38,71,75
2320,47,71,9
2321,39,71,75
2322,25,72,34
2323,31,72,71
2324,20,73,5
2325,29,73,88
2326,44,73,7
2327,32,73,73
2328,19,74,10
2329,35,74,72
2330,57,75,5
2331,32,75,93
2332,28,76,40
2333,32,76,87
2334,25,77,12
2335,28,77,97
2336,48,77,36
2337,32,77,74
2338,34,78,22
2339,34,78,90
2340,43,78,17
2341,39,78,88
2342,44,78,20
2343,38,78,76
2344,47,78,16
2345,27,78,89
2346,37,78,1
2347,30,78,78
2348,34,78,1
2349,30,78,73
2350,56,79,35
2351,29,79,83
2352,19,81,5
2353,31,81,93
2354,50,85,26
2355,36,85,75
2356,42,86,20
2357,33,86,95
2358,36,87,27
2359,32,87,63
2360,40,87,13
2361,28,87,75
2362,36,87,10
2363,36,87,92
2364,52,88,13
2365,30,88,86
2366,58,88,15
2367,27,88,69
2368,59,93,14
2369,35,93,90
2370,37,97,32
2371,32,97,86
2372,46,98,15
2373,29,98,88
2374,41,99,39
2375,30,99,97
2376,54,101,24
2377,28,101,68
2378,41,103,17
2379,36,103,85
2380,34,103,23
2381,32,103,69
2382,33,113,8
2383,38,113,91
2384,47,120,16
2385,35,120,79
2386,45,126,28
2387,32,126,74
2388,32,137,18
2389,19,15,39
2390,21,15,81
2391,20,16,6
2392,23,16,77
2393,31,17,40
2394,22,17,76
2395,35,18,6
2396,23,18,94
2397,64,19,3
2398,30,19,72
2399,67,19,14
2400,35,19,99
2401,58,20,15
2402,24,20,77
2403,37,20,13
2404,22,20,79
2405,35,21,35
2406,20,21,66
2407,52,23,29
2408,35,23,98
2409,35,24,35
2410,25,24,73
2411,46,25,5
2412,31,25,73
2413,54,28,14
2414,29,28,82
2415,45,28,32
2416,35,28,61
2417,40,29,31
2418,23,29,87
2419,60,30,4
2420,21,30,73
2421,53,33,4
2422,18,33,92
2423,49,33,14
2424,21,33,81
2425,42,34,17
2426,30,34,73
2427,36,37,26
2428,20,37,75
2429,65,38,35
2430,24,38,92
2431,48,39,36
2432,31,39,61
2433,49,39,28
2434,24,39,65
2435,50,40,55
2436,27,40,47
2437,29,40,42
2438,31,40,42
2439,49,42,52
2440,33,42,60
2441,31,43,54
2442,59,43,60
2443,50,43,45
2444,47,43,41
2445,51,44,50
2446,69,44,46
2447,27,46,51
2448,53,46,46
2449,70,46,56
2450,19,46,55
2451,67,47,52
2452,54,47,59
2453,63,48,51
2454,18,48,59
2455,43,48,50
2456,68,48,48
2457,19,48,59
2458,32,48,47
2459,70,49,55
2460,47,49,42
2461,60,50,49
2462,60,50,56
2463,59,54,47
2464,26,54,54
2465,45,54,53
2466,40,54,48
2467,23,54,52
2468,49,54,42
2469,57,54,51
2470,38,54,55
2471,67,54,41
2472,46,54,44
2473,21,54,57
2474,48,54,46
2475,55,57,58
2476,22,57,55
2477,34,58,60
2478,50,58,46
2479,68,59,55
2480,18,59,41
2481,48,60,49
2482,40,60,40
2483,32,60,42
2484,24,60,52
2485,47,60,47
2486,27,60,50
2487,48,61,42
2488,20,61,49
2489,23,62,41
2490,49,62,48
2491,67,62,59
2492,26,62,55
2493,49,62,56
2494,21,62,42
2495,66,63,50
2496,54,63,46
2497,68,63,43
2498,66,63,48
2499,65,63,52
2500,19,63,54
2501,38,64,42
2502,19,64,46
2503,18,65,48
2504,19,65,50
2505,63,65,43
2506,49,65,59
2507,51,67,43
2508,50,67,57
2509,27,67,56
2510,38,67,40
2511,40,69,58
2512,39,69,91
2513,23,70,29
2514,31,70,77
2515,43,71,35
2516,40,71,95
2517,59,71,11
2518,38,71,75
2519,47,71,9
2520,39,71,75
2521,25,72,34
2522,31,72,71
2523,20,73,5
2524,29,73,88
2525,44,73,7
2526,32,73,73
2527,19,74,10
2528,35,74,72
2529,57,75,5
2530,32,75,93
2531,28,76,40
2532,32,76,87
2533,25,77,12
2534,28,77,97
2535,48,77,36
2536,32,77,74
2537,34,78,22
2538,34,78,90
2539,43,78,17
2540,39,78,88
2541,44,78,20
2542,38,78,76
2543,47,78,16
2544,27,78,89
2545,37,78,1
2546,30,78,78
2547,34,78,1
2548,30,78,73
2549,56,79,35
2550,29,79,83
2551,19,81,5
2552,31,81,93
2553,50,85,26
2554,36,85,75
2555,42,86,20
2556,33,86,95
2557,36,87,27
2558,32,87,63
2559,40,87,13
2560,28,87,75
2561,36,87,10
2562,36,87,92
2563,52,88,13
2564,30,88,86
2565,58,88,15
2566,27,88,69
2567,59,93,14
2568,35,93,90
2569,37,97,32
2570,32,97,86
2571,46,98,15
2572,29,98,88
2573,41,99,39
2574,30,99,97
2575,54,101,24
2576,28,101,68
2577,41,103,17
2578,36,103,85
2579,34,103,23
2580,32,103,69
2581,33,113,8
2582,38,113,91
2583,47,120,16
2584,35,120,79
2585,45,126,28
2586,32,126,74
2587,32,137,18
2588,19,15,39
2589,21,15,81
2590,20,16,6
2591,23,16,77
2592,31,17,40
2593,22,17,76
2594,35,18,6
2595,23,18,94
2596,64,19,3
2597,30,19,72
2598,67,19,14
2599,35,19,99
2600,58,20,15
2601,24,20,77
2602,37,20,13
2603,22,20,79
2604,35,21,35
2605,20,21,66
2606,52,23,29
2607,35,23,98
2608,35,24,35
2609,25,24,73
2610,46,25,5
2611,31,25,73
2612,54,28,14
2613,29,28,82
2614,45,28,32
2615,35,28,61
2616,40,29,31
2617,23,29,87
2618,60,30,4
2619,21,30,73
2620,53,33,4
2621,18,33,92
2622,49,33,14
2623,21,33,81
2624,42,34,17
2625,30,34,73
2626,36,37,26
2627,20,37,75
2628,65,38,35
2629,24,38,92
2630,48,39,36
2631,31,39,61
2632,49,39,28
2633,24,39,65
2634,50,40,55
2635,27,40,47
2636,29,40,42
2637,31,40,42
2638,49,42,52
2639,33,42,60
2640,31,43,54
2641,59,43,60
2642,50,43,45
2643,47,43,41
2644,51,44,50
2645,69,44,46
2646,27,46,51
2647,53,46,46
2648,70,46,56
2649,19,46,55
2650,67,47,52
2651,54,47,59
2652,63,48,51
2653,18,48,59
2654,43,48,50
2655,68,48,48
2656,19,48,59
2657,32,48,47
2658,70,49,55
2659,47,49,42
2660,60,50,49
2661,60,50,56
2662,59,54,47
2663,26,54,54
2664,45,54,53
2665,40,54,48
2666,23,54,52
2667,49,54,42
2668,57,54,51
2669,38,54,55
2670,67,54,41
2671,46,54,44
2672,21,54,57
2673,48,54,46
2674,55,57,58
2675,22,57,55
2676,34,58,60
2677,50,58,46
2678,68,59,55
2679,18,59,41
2680,48,60,49
2681,40,60,40
2682,32,60,42
2683,24,60,52
2684,47,60,47
2685,27,60,50
2686,48,61,42
2687,20,61,49
2688,23,62,41
2689,49,62,48
2690,67,62,59
2691,26,62,55
2692,49,62,56
2693,21,62,42
2694,66,63,50
2695,54,63,46
2696,68,63,43
2697,66,63,48
2698,65,63,52
2699,19,63,54
2700,38,64,42
2701,19,64,46
2702,18,65,48
2703,19,65,50
2704,63,65,43
2705,49,65,59
2706,51,67,43
2707,50,67,57
2708,27,67,56
2709,38,67,40
2710,40,69,58
2711,39,69,91
2712,23,70,29
2713,31,70,77
2714,43,71,35
2715,40,71,95
2716,59,71,11
2717,38,71,75
2718,47,71,9
2719,39,71,75
2720,25,72,34
2721,31,72,71
2722,20,73,5
2723,29,73,88
2724,44,73,7
2725,32,73,73
2726,19,74,10
2727,35,74,72
2728,57,75,5
2729,32,75,93
2730,28,76,40
2731,32,76,87
2732,25,77,12
2733,28,77,97
2734,48,77,36
2735,32,77,74
2736,34,78,22
2737,34,78,90
2738,43,78,17
2739,39,78,88
2740,44,78,20
2741,38,78,76
2742,47,78,16
2743,27,78,89
2744,37,78,1
2745,30,78,78
2746,34,78,1
2747,30,78,73
2748,56,79,35
2749,29,79,83
2750,19,81,5
2751,31,81,93
2752,50,85,26
2753,36,85,75
2754,42,86,20
2755,33,86,95
2756,36,87,27
2757,32,87,63
2758,40,87,13
2759,28,87,75
2760,36,87,10
2761,36,87,92
2762,52,88,13
2763,30,88,86
2764,58,88,15
2765,27,88,69
2766,59,93,14
2767,35,93,90
2768,37,97,32
2769,32,97,86
2770,46,98,15
2771,29,98,88
2772,41,99,39
2773,30,99,97
2774,54,101,24
2775,28,101,68
2776,41,103,17
2777,36,103,85
2778,34,103,23
2779,32,103,69
2780,33,113,8
2781,38,113,91
2782,47,120,16
2783,35,120,79
2784,45,126,28
2785,32,126,74
2786,32,137,18
2787,19,15,39
2788,21,15,81
2789,20,16,6
2790,23,16,77
2791,31,17,40
2792,22,17,76
2793,35,18,6
2794,23,18,94
2795,64,19,3
2796,30,19,72
2797,67,19,14
2798,35,19,99
2799,58,20,15
2800,24,20,77
2801,37,20,13
2802,22,20,79
2803,35,21,35
2804,20,21,66
2805,52,23,29
2806,35,23,98
2807,35,24,35
2808,25,24,73
2809,46,25,5
2810,31,25,73
2811,54,28,14
2812,29,28,82
2813,45,28,32
2814,35,28,61
2815,40,29,31
2816,23,29,87
2817,60,30,4
2818,21,30,73
2819,53,33,4
2820,18,33,92
2821,49,33,14
2822,21,33,81
2823,42,34,17
2824,30,34,73
2825,36,37,26
2826,20,37,75
2827,65,38,35
2828,24,38,92
2829,48,39,36
2830,31,39,61
2831,49,39,28
2832,24,39,65
2833,50,40,55
2834,27,40,47
2835,29,40,42
2836,31,40,42
2837,49,42,52
2838,33,42,60
2839,31,43,54
2840,59,43,60
2841,50,43,45
2842,47,43,41
2843,51,44,50
2844,69,44,46
2845,27,46,51
2846,53,46,46
2847,70,46,56
2848,19,46,55
2849,67,47,52
2850,54,47,59
2851,63,48,51
2852,18,48,59
2853,43,48,50
2854,68,48,48
2855,19,48,59
2856,32,48,47
2857,70,49,55
2858,47,49,42
2859,60,50,49
2860,60,50,56
2861,59,54,47
2862,26,54,54
2863,45,54,53
2864,40,54,48
2865,23,54,52
2866,49,54,42
2867,57,54,51
2868,38,54,55
2869,67,54,41
2870,46,54,44
2871,21,54,57
2872,48,54,46
2873,55,57,58
2874,22,57,55
2875,34,58,60
2876,50,58,46
2877,68,59,55
2878,18,59,41
2879,48,60,49
2880,40,60,40
2881,32,60,42
2882,24,60,52
2883,47,60,47
2884,27,60,50
2885,48,61,42
2886,20,61,49
2887,23,62,41
2888,49,62,48
2889,67,62,59
2890,26,62,55
2891,49,62,56
2892,21,62,42
2893,66,63,50
2894,54,63,46
2895,68,63,43
2896,66,63,48
2897,65,63,52
2898,19,63,54
2899,38,64,42
2900,19,64,46
2901,18,65,48
2902,19,65,50
2903,63,65,43
2904,49,65,59
2905,51,67,43
2906,50,67,57
2907,27,67,56
2908,38,67,40
2909,40,69,58
2910,39,69,91
2911,23,70,29
2912,31,70,77
2913,43,71,35
2914,40,71,95
2915,59,71,11
2916,38,71,75
2917,47,71,9
2918,39,71,75
2919,25,72,34
2920,31,72,71
2921,20,73,5
2922,29,73,88
2923,44,73,7
2924,32,73,73
2925,19,74,10
2926,35,74,72
2927,57,75,5
2928,32,75,93
2929,28,76,40
2930,32,76,87
2931,25,77,12
2932,28,77,97
2933,48,77,36
2934,32,77,74
2935,34,78,22
2936,34,78,90
2937,43,78,17
2938,39,78,88
2939,44,78,20
2940,38,78,76
2941,47,78,16
2942,27,78,89
2943,37,78,1
2944,30,78,78
2945,34,78,1
2946,30,78,73
2947,56,79,35
2948,29,79,83
2949,19,81,5
2950,31,81,93
2951,50,85,26
2952,36,85,75
2953,42,86,20
2954,33,86,95
2955,36,87,27
2956,32,87,63
2957,40,87,13
2958,28,87,75
2959,36,87,10
2960,36,87,92
2961,52,88,13
2962,30,88,86
2963,58,88,15
2964,27,88,69
2965,59,93,14
2966,35,93,90
2967,37,97,32
2968,32,97,86
2969,46,98,15
2970,29,98,88
2971,41,99,39
2972,30,99,97
2973,54,101,24
2974,28,101,68
2975,41,103,17
2976,36,103,85
2977,34,103,23
2978,32,103,69
2979,33,113,8
2980,38,113,91
2981,47,120,16
2982,35,120,79
2983,45,126,28
2984,32,126,74
2985,32,137,18
2986,19,15,39
2987,21,15,81
2988,20,16,6
2989,23,16,77
2990,31,17,40
2991,22,17,76
2992,35,18,6
2993,23,18,94
2994,64,19,3
2995,30,19,72
2996,67,19,14
2997,35,19,99
2998,58,20,15
2999,24,20,77
3000,37,20,13
3001,22,20,79
3002,35,21,35
3003,20,21,66
3004,52,23,29
3005,35,23,98
3006,35,24,35
3007,25,24,73
3008,46,25,5
3009,31,25,73
3010,54,28,14
3011,29,28,82
3012,45,28,32
3013,35,28,61
3014,40,29,31
3015,23,29,87
3016,60,30,4
3017,21,30,73
3018,53,33,4
3019,18,33,92
3020,49,33,14
3021,21,33,81
3022,42,34,17
3023,30,34,73
3024,36,37,26
3025,20,37,75
3026,65,38,35
3027,24,38,92
3028,48,39,36
3029,31,39,61
3030,49,39,28
3031,24,39,65
3032,50,40,55
3033,27,40,47
3034,29,40,42
3035,31,40,42
3036,49,42,52
3037,33,42,60
3038,31,43,54
3039,59,43,60
3040,50,43,45
3041,47,43,41
3042,51,44,50
3043,69,44,46
3044,27,46,51
3045,53,46,46
3046,70,46,56
3047,19,46,55
3048,67,47,52
3049,54,47,59
3050,63,48,51
3051,18,48,59
3052,43,48,50
3053,68,48,48
3054,19,48,59
3055,32,48,47
3056,70,49,55
3057,47,49,42
3058,60,50,49
3059,60,50,56
3060,59,54,47
3061,26,54,54
3062,45,54,53
3063,40,54,48
3064,23,54,52
3065,49,54,42
3066,57,54,51
3067,38,54,55
3068,67,54,41
3069,46,54,44
3070,21,54,57
3071,48,54,46
3072,55,57,58
3073,22,57,55
3074,34,58,60
3075,50,58,46
3076,68,59,55
3077,18,59,41
3078,48,60,49
3079,40,60,40
3080,32,60,42
3081,24,60,52
3082,47,60,47
3083,27,60,50
3084,48,61,42
3085,20,61,49
3086,23,62,41
3087,49,62,48
3088,67,62,59
3089,26,62,55
3090,49,62,56
3091,21,62,42
3092,66,63,50
3093,54,63,46
3094,68,63,43
3095,66,63,48
3096,65,63,52
3097,19,63,54
3098,38,64,42
3099,19,64,46
3100,18,65,48
3101,19,65,50
3102,63,65,43
3103,49,65,59
3104,51,67,43
3105,50,67,57
3106,27,67,56
3107,38,67,40
3108,40,69,58
3109,39,69,91
3110,23,70,29
3111,31,70,77
3112,43,71,35
3113,40,71,95
3114,59,71,11
3115,38,71,75
3116,47,71,9
3117,39,71,75
3118,25,72,34
3119,31,72,71
3120,20,73,5
3121,29,73,88
3122,44,73,7
3123,32,73,73
3124,19,74,10
3125,35,74,72
3126,57,75,5
3127,32,75,93
3128,28,76,40
3129,32,76,87
3130,25,77,12
3131,28,77,97
3132,48,77,36
3133,32,77,74
3134,34,78,22
3135,34,78,90
3136,43,78,17
3137,39,78,88
3138,44,78,20
3139,38,78,76
3140,47,78,16
3141,27,78,89
3142,37,78,1
3143,30,78,78
3144,34,78,1
3145,30,78,73
3146,56,79,35
3147,29,79,83
3148,19,81,5
3149,31,81,93
3150,50,85,26
3151,36,85,75
3152,42,86,20
3153,33,86,95
3154,36,87,27
3155,32,87,63
3156,40,87,13
3157,28,87,75
3158,36,87,10
3159,36,87,92
3160,52,88,13
3161,30,88,86
3162,58,88,15
3163,27,88,69
3164,59,93,14
3165,35,93,90
3166,37,97,32
3167,32,97,86
3168,46,98,15
3169,29,98,88
3170,41,99,39
3171,30,99,97
3172,54,101,24
3173,28,101,68
3174,41,103,17
3175,36,103,85
3176,34,103,23
3177,32,103,69
3178,33,113,8
3179,38,113,91
3180,47,120,16
3181,35,120,79
3182,45,126,28
3183,32,126,74
3184,32,137,18
3185,19,15,39
3186,21,15,81
3187,20,16,6
3188,23,16,77
3189,31,17,40
3190,22,17,76
3191,35,18,6
3192,23,18,94
3193,64,19,3
3194,30,19,72
3195,67,19,14
3196,35,19,99
3197,58,20,15
3198,24,20,77
3199,37,20,13
3200,22,20,79
3201,35,21,35
3202,20,21,66
3203,52,23,29
3204,35,23,98
3205,35,24,35
3206,25,24,73
3207,46,25,5
3208,31,25,73
3209,54,28,14
3210,29,28,82
3211,45,28,32
3212,35,28,61
3213,40,29,31
3214,23,29,87
3215,60,30,4
